,restaurant,type,price,rating,review,url
107,Il Casaro,Cuisine Pizza,From 25 USD    to 49 USD,Simple standard.,"In a sea of too-touristy Italian joints, Il Casaro is the rare North Beach spot that delivers the goods: Neapolitan-style pizza cooked to crispy perfection in a bright red wood-fired oven. Whether you opt for the classic Margherita or the zippy diavola (with spicy salami and Calabrian chiles), you're sure to achieve carbohydrate bliss. Throw in an antipasto or salad and a silky panna cotta with raspberry coulis, and you're all set-at an affordable price, to boot. Il Casaro's space is simple but hip, with reclaimed wood, polished concrete floors, and utensils in empty San Marzano tomato cans. Don't expect more than cursory service, as the restaurant is always packed and doesn't take reservations: waits can run an hour or more at peak times.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94133-Il_Casaro-477462-41102
108,Jannah,Cuisine Middle Eastern,From 25 USD    to 49 USD,Good standard.,"The name of Yahya Salih's lovely Middle Eastern restaurant translates to ""heaven,"" a concept echoed by its blue walls and ceiling, adorned with puffy white cloud paintings and glowing chandeliers. From the large front bar to the back patio, it's an airy and inviting choice for groups or families. Paradise extends to the plate, where seasonal California ingredients are highlighted in Kurdish and Iraqi specialties like grilled, mint-marinated lamb kabobs with outstanding accompaniments including creamy hummus, ultra-fresh tabbouleh, and crisp lavash. But diners veer towards more unique dishes like the perdaplow, a richly flavorful, basteeya-like phyllo pastry enclosing tender shredded chicken, fragrant cardamom, and sweet golden raisins.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94117-Jannah-283951-41102
109,Chiaroscuro,Cuisine Italian,From 25 USD    to 49 USD,Good standard.,"An upscale retreat for well-heeled FiDi deal-doers, Chiaroscuro brims with a lunchtime crowd tucking into memorable pastas. One such standout is the delicate house-made tagliolini with julienned winter vegetables and a light, truffle-scented sauce enriched with Parmigiano. If you can't choose a single dish, opt for the popular ""trilogia"" of three daily delights, then follow it with pollo ai peperoni, a delicious chicken roulade stuffed with roasted bell pepper and served over crisp vegetables. While its food is classically Roman, Chiaroscuro's décor is modern, sleek, and chic, with pillow-topped concrete banquettes and modern glass-and-metal chandeliers. For a quieter meal, come at dinner, when the crowds dissipate and the menu goes prix-fixe.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94111-Chiaroscuro-257774-41102
110,the house,Cuisine Asian,From 25 USD    to 49 USD,Simple standard.,"This perennially popular Asian bistro provides a welcome alternative to the Italian-heavy streets in North Beach. The décor is minimal with blonde wood tables and there are always specials so listen closely to the efficient staff as they recite the bounties of the day. A versatile drinks list completes the enticing spread in addition to offering a happy reprieve to those who've endured a long wait for limited tables. Dishes like delicately prepped scallops in saffron sauce, and crispy halibut tempura propped atop roasted cauliflower may vary by the day. But a playful, fusion element remains a steady feature in all items, including house-specialties, of which warm wasabi noodles topped with flank steak or teriyaki-glazed salmon are perfect examples.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94133-the_house-122645-41102
111,Michael Mina,Cuisine Contemporary,From 75 USD    to 150 USD,"A MICHELIN star: cuisine of great finesse. Worth the step! 





Very good standard.","Chef Michael Mina's eponymous home base remains the crown jewel in his nationwide empire of restaurants. Housed in a stately grey stone building, it's a magnet for nearby business folk, who can be seen brokering deals over dinner or unwinding with a glass of the chef's private-label cabernet along with a bite from the bar menu. High-ceilinged and lively, the spacious dining room is elegantly appointed with huge foliage arrangements and oversized framed mirrors. The French- and Asian-influenced cuisine emphasizes luxurious ingredients as found in seared abalone, divinely tender and presented with grilled cabbage heart, sticky rice, and a togarashi-spiced red miso broth poured tableside. Lobster is impeccably cooked and plated, bearing a seasonally appropriate mélange of produce and a dousing of savory ginger-lemongrass jus to complete the composition. Mina's menu is constructed as a four-course prix-fixe, but diners are also invited to select the chef's tasting for an extended expression of the kitchen's talents. Regardless of your decision, there will always be dessert-followed by joy-when frozen nougat dressed with Earl Grey streusel and torched white grapefruit segments is set in front of you.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94102-Michael_Mina-325313-41102
112,Farmhouse Kitchen Thai,Cuisine Thai,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Simple standard.","For authentic Thai flavors in a lively space, this Mission neophyte is hard to beat-and already has a dedicated following among the young techies and families who reside in the neighboring industrial lofts. Adorned with an accent wall covered in red and gold faucets and planter boxes full of Thai herbs, it's the kind of affordable weeknight spot that's designed for repeat business. The array of classic dishes is prepared with quality ingredients, from the marinated flank steak rolled around crisp cucumber, cilantro and mint to the smoky coconut- and turmeric-marinated barbecue chicken with papaya salad and black sticky rice. A menu must: the herbal rice salad, a multi-dimensional blend of green mango, dried shrimp, chili, long beans, and much more.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94110-Farmhouse_Kitchen_Thai-477459-41102
113,Perbacco,Cuisine Italian,From 25 USD    to 49 USD,Good standard.,"Slick financial types flex their expense accounts at this longtime Northern Italian favorite, whose polished décor belies an extensive menu of house-made pastas and comfort fare like roast chicken and meatballs at lunch, with slightly more refined takes at dinner. Dishes are executed with care-from mortadella-stuffed, black truffle-topped quail to handmade pastas, though portions can be a little scant. The space is larger inside than it looks, with plenty of booths and seats at the marble bar up front, and buzzy tables in the back with a view of the open-plan kitchen. Well-versed servers will encourage saving room for the end of the meal-as the cheese display, an impressive selection of grappas, and the inventive, delicious desserts are all highlights.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94111-Perbacco-178161-41102
114,Rose Pistola,Cuisine Italian,From 25 USD    to 49 USD,Good standard.,"A new chef has enlivened the menu at this longtime North Beach spot, which stands out from the Disneyland-like crowd of tourist-baiting Italian restaurants along Columbus Avenue. The kitchen can satisfy the pasta-and-wine grind, but it's capable of a lot more. Perfectly tender and crisp-fried calamari gets a punch from an almond salsa verde dip, garlic-sautéed fresh spinach is bright and delicate, and the pan-fried chicken Milanese is a crisp, well-seasoned work of art. Rose Pistola is also a cut above in terms of décor, thanks to huge front windowpanes, subdued mosaic-tile floors, and a large, dark wood bar. Linger over a slice of buttery, cream-filled sacripantina cake, and engage in some great people-watching on the busy thoroughfare outside.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94133-Rose_Pistola-471913-41102
115,Pabu,Cuisine Japanese,From 50 USD    to 74 USD,Good standard. Our best addresses.,"Michael Mina and Ken Tominaga have gone big with their Japanese offspring and baby boy is quite a looker. Encompassing a stunning, high-ceilinged bar, gleaming sushi counter, several dining rooms, and a casual ramen joint (The Ramen Bar, next door), Pabu is enormous in space but serene in atmosphere. The warm service is highly personal. If you can fork over the requisite gobs of cash, the massive menu will accommodate seemingly any Japanese craving-from whole grilled squid and izakaya-style skewers of smoky chicken tails or thick trumpet mushrooms, to a sweet, salty, and savory burdock salad. Sushi fans can opt for the omakase or stick to à la carte treats like a tender kanpyo squash roll. The top-notch sake and Japanese whiskey lineup is worth exploring.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94102-Pabu-445371-41102
116,Cotogna,Cuisine Italian,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Good standard.","Though rustic compared to Quince, its high-end sibling, Michael and Lindsay Tusk's casual Italian offshoot would be elegant by any other standard. Stylish, bright, and a hot ticket reservation-wise, the space centers around an exhibition kitchen, from which crisp pizzas and hearty roasted meats emerge. Cotogna's absolutely delicious menu highlights Chef Tusk's pristine pastas, like rolled casconcelli stuffed with velvety pumpkin purée in sage butter, as well as seasonal starters that include a beautiful chicory salad with sweet red apple, pomegranate, and Piave cheese. And there's always that three-course prix-fixe delight: an exceptional value that features a dessert like pitch-perfect butterscotch budino with sea salt and muscovado custard.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94133-Cotogna-325321-41102
